id,budget,revenue,release_year,production_companies
7797,0,0,2007,American Zoetrope
17456,10000000,0,2007,Boll Kino Beteiligungs GmbH & Co. KG
18893,0,0,2007,Filmfour
13949,0,0,2007,WGBH
6022,0,0,2007,MBF Erste Filmproduktionsgesellschaft
9997,0,0,2007,HILT Productions
15434,10000000,0,2007,Boll Kino Beteiligungs GmbH & Co. KG
13054,4000000,0,2007,Carnaby International
4538,16000000,24377151,2007,Fox Searchlight Pictures
13337,2000000,0,2007,HDNet Films
1931,13000000,75511123,2007,Rainforest Films
14324,38000000,5410749,2007,Ingenious Film Partners
7862,0,0,2007,Studio Babelsberg
14735,0,0,2007,Margo Films
14424,0,0,2007,Avenue Pictures Productions
18755,0,0,2007,Bad Monkey Productions
14001,20000000,22217407,2007,Universal Pictures
2728,0,0,2007,Running With Scissors
20294,0,36500000,2007,A.G. Films
17153,0,0,2007,Arcade Films
2002,6500000,0,2007,CB Films
13640,3500000,0,2007,DC Comics
5956,0,719968,2007,ATO Pictures
10822,4600000,0,2007,Celluloid Dreams
18726,0,0,2007,Spice Factory
9017,0,0,2007,Regent Capital
15071,0,0,2007,April Productions
14043,0,0,2007,Warner Bros. Pictures
10748,0,0,2007,Ealing Studios
17097,825000,0,2007,NALA Films
14547,12,0,2007,Lions Gate Films
13173,0,0,2007,Ascot Elite Home Entertainment
1872,0,0,2007,Ghost House Pictures
13177,8000000,908847,2007,Insight Film Studios
13121,0,0,2007,Teeth
10759,15000000,0,2007,Fox Atomic
14649,0,0,2007,Gaumont
13168,0,8768,2007,Desperate Pictures
13848,5000000,0,2007,Prodigy Pictures
38410,0,0,2007,Metro-Goldwyn-Mayer (MGM)
4170,12000000,0,2007,Centropolis Film Productions
15728,500000,220151,2007,TLA Releasing
13258,4000000,6870249,2007,Celluloid Dreams
14434,11000000,13196245,2007,Fox Searchlight Pictures
16516,0,0,2007,Toei Animation
13491,25000000,0,2007,Danmarks Radio (DR)
13958,0,0,2007,LargeLab
24447,0,0,2007,Cicrus King Productions
4629,4000000,46474,2007,Village Roadshow Pictures
13280,0,0,2007,Yari Film Group
16304,0,0,2007,Creepy Film Productions
1248,50000000,82169884,2007,Ingenious Film Partners
13362,1000000,274661,2007,Jigsaw Productions
13548,0,0,2007,Tonic Films
17317,12000000,0,2007,Sony Pictures Home Entertainment
13354,0,0,2007,Hanna-Barbera Productions
13016,7000000,0,2007,Gentle Machine Productions LLC
13538,0,0,2007,Ingenious Film Partners
10071,0,0,2007,Revolution Studios
26114,0,0,2007,Brandman Productions
1874,30000000,0,2007,Film Afrika
9750,0,41098065,2007,Rogue Pictures
4407,11000000,0,2007,GFP Medienfonds
16205,0,0,2007,Brookstreet Pictures
14148,0,0,2007,Double Nickel Entertainment
13561,0,0,2007,The Lab Of Madness
17202,15000000,55184721,2007,Lions Gate Films
14456,0,4910682,2007,Nordisk Film
14126,0,0,2007,Lionsgate
11161,0,0,2007,Benedek Films
44588,0,0,2007,Studio Canal
20720,0,0,2007,Levity Productions
14044,16000000,34786960,2007,Huayi Brothers Media Corporation
50126,0,0,2007,Three Angels Productions
14687,8000000,0,2007,uFilm
25218,0,0,2007,Atlas Entertainment
21935,3000000,0,2007,Universal Studios Home Entertainment Family Productions
259624,0,0,2007,BBC
12171,0,0,2007,Stan Winston Productions
8748,0,0,2007,Whenua Films
4283,0,10597734,2007,Hollywood Pictures
14235,0,0,2007,Impéria
13194,0,0,2007,Imagi Animation Studios
11801,15000000,0,2007,Fidélité Productions
36108,0,0,2007,Elzévir Films
1922,0,0,2007,Pallas Film
1990,0,486021,2007,Centre National de la Cinématographie
12791,0,0,2007,Maurice Devereaux Productions
13317,0,0,2007,LadobleA
18632,120000,0,2007,Kibble Productions
16725,700000,31576,2007,Téléfilm Canada
24786,0,0,2007,Thema Production
16555,10000000,31609243,2007,Lions Gate Films
13968,0,0,2007,Davis Entertainment
20224,0,0,2007,Persistent Entertainment
6535,0,4778376,2007,The Mark Gordon Company
14882,0,0,2007,"Motion Picture Group, The"
108176,0,0,2007,Levity Productions
13710,0,0,2007,Gaumont
7249,0,0,2007,20th Century Fox Television
9783,0,0,2007,Raw Feed
14791,0,0,2007,K2 SA
25055,0,0,2007,"Asylum, The"
24632,0,0,2007,23/5 Filmproduktion
1961,1500000,173066,2007,Dark Horse Entertainment
14877,11000000,0,2007,September Dawn
29362,0,0,2007,New Line Cinema
16126,0,0,2007,Pacific Entertainment Group
9867,0,0,2007,Et Cetera Films
15250,13000000,0,2007,Screen Gems
2979,0,0,2007,BraxtanFILM
10090,10000000,20342161,2007,20th Century Fox
20497,0,0,2007,British Broadcasting Corporation (BBC)
62527,0,0,2007,Disney Channel
12247,0,0,2007,Upload Films
53216,0,0,2007,Theatre Junkies
15166,2500000,0,2007,Ascension Pictures
7992,0,0,2007,BIM Distribuzione
105325,0,0,2007,Walt Disney Pictures
14396,20000000,10337477,2007,New Line Cinema
16453,0,0,2007,Red Envelope Entertainment
17158,0,0,2007,Brightlight Pictures Inc.
14650,0,0,2007,TF1 Films Production
4157,0,12000000,2007,Nadiadwala Grandsons
10247,0,0,2007,Neo Art & Logic
27359,0,0,2007,The Film Company
18556,0,0,2007,Abnormal Pictures
13998,10000000,0,2007,Scott Rudin Productions
18217,0,0,2007,Odd Lot Entertainment
22887,6000,6000,2007,Louder Than Words
25565,0,0,2007,DreamWorks Home Entertainment
13068,0,0,2007,HBO Films
15261,0,0,2007,Universal Pictures
46169,0,0,2007,Walt Disney Studios Home Entertainment
21623,0,0,2007,MTV Films
39561,1100000,0,2007,Van Worden
19934,0,0,2007,SPAD Films
348,11000000,104931801,1979,Twentieth Century-Fox Productions
28,31500000,83471511,1979,Zoetrope Studios
9659,400000,100000000,1979,Kennedy Miller Productions
152,35000000,139000000,1979,Paramount Pictures
698,34000000,210300000,1979,Eon Productions
583,4000000,20045115,1979,HandMade Films
5157,239000,0,1979,RM Films International
11474,0,22490039,1979,Paramount Pictures
1367,7000000,200182160,1979,United Artists
9453,17500000,23438120,1979,Penthouse Films International
696,0,39946780,1979,Jack Rollins & Charles H. Joffe Productions
9638,300000,11988469,1979,New Breed Productions
10654,11000000,0,1979,United Artists
11449,0,86432000,1979,American International Pictures (AIP)
10734,8000000,43000000,1979,Paramount Pictures
16858,0,37823676,1979,Twentieth Century Fox Film Corporation
6404,0,0,1979,Gaumont
9570,20000000,35841901,1979,Walt Disney Productions
10322,0,30177511,1979,United Artists
14035,0,0,1979,Canadian Film Development Corporation (CFDC)
163907,0,0,1979,Rastar Pictures
11343,4000000,0,1979,Warner Bros. Television
29723,14000000,13015688,1979,Universal Pictures
12102,8000000,106260000,1979,Columbia Pictures
988,0,51718367,1979,Columbia Pictures
6471,0,73961419,1979,Universal Pictures
11519,35000000,31755742,1979,Columbia Pictures
17443,0,33300000,1979,Columbia Pictures Corporation
24750,0,0,1979,Orion Pictures
20283,2300000,20000000,1979,Twentieth Century Fox Film Corporation
10373,0,0,1979,Polytel
11121,0,0,1979,Renn Productions
16972,0,0,1979,Warner Bros.
11583,6000000,0,1979,Starling Films
9051,0,0,1979,Orion Pictures Corporation
17264,2700000,37799643,1979,United Artists
11145,0,61801971,1979,Columbia Pictures
20007,0,0,1979,Warner Bros. Animation
10912,0,0,1979,Norman Rosemont Productions
22328,0,0,1979,Walt Disney Productions
40160,0,0,1979,Palladium Productions
25476,420000,0,1979,Berwick Street Productions
42172,0,0,1979,Columbia Pictures Corporation
26659,0,0,1979,Columbia Pictures Corporation
18966,0,43885000,1979,Melvin Simon Productions
28942,1355000,0,1979,Canadian Film Development Corporation (CFDC)
54013,800000,0,1979,Film Ventures International (FVI)
45964,0,0,1979,Columbia Pictures Corporation
33831,0,0,1979,Black Marble Productions
233,0,0,1979,Orion Pictures Corporation
23957,0,0,1979,Orion Pictures
13570,0,0,1979,Charles Band Productions
26326,300000,0,1979,New World Pictures
40842,0,22228000,1979,Twentieth Century Fox Film Corporation
33521,0,0,1979,Universal Pictures
30547,0,0,1979,Metro-Goldwyn-Mayer (MGM)
218,6400000,78371200,1984,Orion Pictures
87,28000000,333000000,1984,Lucasfilm
620,30000000,295212467,1984,Columbia Pictures Corporation
927,11000000,153083102,1984,Amblin Entertainment
34584,27000000,20158808,1984,Producers Sales Organization
90,15000000,316360478,1984,Paramount Pictures
311,30000000,0,1984,Warner Bros.
279,18000000,51973029,1984,Warner Bros.
1885,8000000,90815558,1984,Columbia Pictures Corporation
377,1800000,25504513,1984,New Line Cinema
9610,18000000,31042035,1984,De Laurentiis Entertainment Group
4437,28000000,40400657,1984,Metro-Goldwyn-Mayer (MGM)
841,40000000,30925690,1984,Dino De Laurentiis Company
9326,10000000,86572238,1984,Twentieth Century Fox Film Corporation
9336,4500000,81198894,1984,Warner Bros.
1880,0,38376497,1984,United Artists
157,18000000,87000000,1984,Paramount Pictures
23111,0,25100000,1984,Columbia Pictures
1788,8200000,80035402,1984,Paramount Pictures
9730,0,32,1984,Paramount Pictures
13820,1500000,2300000,1984,Edge City
9314,0,0,1984,Umbrella-Rosenblum Film Production
9651,35000000,0,1984,St. Michael Finance Limited
13924,0,0,1984,Lucasfilm
9663,22000000,28744356,1984,Columbia Pictures
12309,6000000,38435947,1984,Bachelor Party Productions
11031,0,4736202,1984,Spinal Tap Prod.
11707,0,48143579,1984,Malpaso Productions
14774,0,0,1984,MGM Home Entertainment
15144,6500000,23686027,1984,Universal Pictures
625,14400000,34700291,1984,Goldcrest Films International
18462,3000000,14418922,1984,Thomas Coleman and Michael Rosenblatt Productions
5968,25300000,0,1984,Orion Pictures
1884,0,0,1984,Lucasfilm
11884,15000000,28733290,1984,Universal Pictures
13189,0,0,1984,Entertainment Partners Ltd.
24264,25000000,5778353,1984,Columbia Pictures Corporation
11368,1500000,0,1984,Circle Films
2619,8000000,69821334,1984,Touchstone Pictures
655,1746964,2181987,1984,Channel Four Films
11507,10000000,8801940,1984,Columbia Pictures Corporation
11379,0,0,1984,Sherwood Productions
16969,25000000,38348988,1984,Warner Bros.
24099,0,12145169,1984,Weintraub Entertainment Group
2669,8600000,0,1984,Dino De Laurentiis Company
2148,58000000,25928721,1984,Orion Pictures
5677,0,0,1984,Empire Pictures
11899,8000000,0,1984,TriStar Pictures
8764,9000000,20458340,1984,Paramount Pictures
22160,0,0,1984,Columbia Pictures
14347,0,0,1984,Sherwood
11002,0,45858563,1984,Warner Bros.
11296,0,0,1984,TriStar Pictures
13763,7200000,68392977,1984,Warner Bros.
52744,0,11129057,1984,Paramount Pictures
15379,2550000,22812411,1984,Cannon Group
10631,0,0,1984,Universal Pictures
11393,28000000,47951979,1984,TriStar Pictures
14052,0,0,1984,Twentieth Century Fox Film Corporation
10823,800000,14000000,1984,Hal Roach Studios
33914,0,0,1984,Walt Disney Pictures
15239,0,0,1984,Troma Entertainment
18477,700000,0,1984,Castle Hill Productions
15927,8000000,27187653,1984,Columbia Pictures
14746,14500000,8089290,1984,Universal Pictures
24128,1200000,4978922,1984,Talking Heads
14673,0,0,1984,Ginso Investment Corp
48677,0,0,1984,Universal Pictures
16806,0,0,1984,20th Century Fox
11950,0,28078073,1984,Golden Harvest Company
15259,0,0,1984,Metro-Goldwyn-Mayer (MGM)
16551,28000000,0,1984,20th Century Fox
40814,0,0,1984,New World Pictures
17464,0,0,1984,TriStar Pictures
27414,1065000,0,1984,TriStar Pictures
28054,0,0,1984,New World Pictures
21989,0,0,1984,United Artists
10606,0,0,1984,New World Pictures
21871,0,14134877,1984,Lorimar Film Entertainment
26522,0,0,1984,Columbia Pictures Corporation
11495,0,0,1984,Universal Pictures
5896,7000000,0,1984,Golan-Globus
83223,0,0,1984,Beatrice Film
9507,0,0,1984,TriStar Pictures
23730,1250000,3412497,1984,New World Pictures
18498,1000000,35000000,1984,Empire Pictures
13681,0,0,1984,TriStar Pictures
11221,18000000,19265302,1984,Paramount Pictures
32081,0,0,1984,United Artists
10179,9000000,0,1984,JF Productions
26178,5500000,801000,1984,McElroy & McElroy
27171,0,0,1984,Universal Pictures
12762,8000000,10600497,1984,Orion Pictures Corporation
19400,0,1337274,1984,Films de L'Alma
28148,0,0,1984,Golan-Globus
17667,0,0,1984,Orion Pictures
19596,0,0,1984,Virgin
19621,0,0,1984,Zenith Entertainment
41089,0,0,1984,Conacite Uno
11905,2000000,0,1984,Palace Pictures
1892,32350000,572700000,1983,Lucasfilm
111,25000000,65884703,1983,Universal Pictures
36670,36000000,160000000,1983,PSO International
700,27500000,183700000,1983,Eon Productions
850,0,19294144,1983,Metro-Goldwyn-Mayer (MGM)
9531,39000000,75800000,1983,Warner Bros.
1621,40600000,90400000,1983,Paramount Pictures
860,12000000,79567667,1983,United Artists
11153,15000000,61399552,1983,Warner Bros.
17692,20500000,87987055,1983,Universal Pictures
4543,0,0,1983,Universal Pictures
11050,8000000,0,1983,Paramount Pictures
18835,0,0,1983,Universal Pictures
10650,22000000,67642693,1983,Warner Bros.
9346,6200000,63541777,1983,"Geffen Company, The"
9549,27000000,21500000,1983,Warner Bros.
1058,0,19910002,1983,Orion Pictures
11609,0,4300000,1983,Hemdale Film Corporation
14813,3000000,21000000,1983,Walt Disney Pictures
12695,0,15543000,1983,Paramount Pictures
11654,0,5979292,1983,Metro-Goldwyn-Mayer (MGM)
8769,0,21200000,1983,Columbia Pictures
227,10000000,25697647,1983,American Zoetrope
19698,6500000,33759266,1983,Twentieth Century Fox Film Corporation
