id,budget,revenue,release_year,keywords
98566,125000000,477200000,2014,original
225886,40000000,126069509,2014,original
242582,8500000,38697217,2014,original
91314,210000000,245500000,2014,original
120467,30000000,174600318,2014,original
244786,3300000,13993093,2014,original
119450,170000000,708200000,2014,original
156022,55000000,192330738,2014,original
227159,42000000,106645357,2014,original
102382,200000000,705717432,2014,original
137113,178000000,370541256,2014,original
228967,44000000,11305175,2014,original
190859,58800000,542307423,2014,original
147441,140000000,268031828,2014,original
124905,160000000,529076069,2014,original
102651,180000000,758410378,2014,original
242512,5000000,102529779,2014,original
82702,145000000,609123048,2014,original
270303,2000000,13500000,2014,original
138103,90000000,206172544,2014,original
137106,60000000,469160692,2014,original
72784,13000000,0,2014,original
68737,95000000,114178613,2014,original
193893,17000000,136621271,2014,original
49017,70000000,215529201,2014,original
224141,50000000,212902372,2014,original
53182,110000000,337580051,2014,original
187017,50000000,188441614,2014,original
169917,28000000,53181600,2014,original
116149,55000000,259207227,2014,original
284276,7000000,2360281,2014,original
212778,11000000,45967935,2014,original
238636,9000000,108782847,2014,original
85350,4000000,44349000,2014,original
184315,100000000,243400000,2014,original
232672,40000000,123494610,2014,original
195589,18000000,268157400,2014,original
249164,11000000,78874843,2014,original
200727,0,4439431,2014,original
222935,12000000,305151265,2014,original
168530,25000000,153997819,2014,original
171274,20000000,11110975,2014,original
137094,60000000,50549107,2014,original
225574,50000000,222809600,2014,original
262543,7000000,0,2014,original
97020,120000000,239379423,2014,original
157353,100000000,103039258,2014,original
82703,145000000,272912430,2014,original
189,65000000,39407616,2014,original
172385,103000000,500188435,2014,original
204922,0,15060457,2014,original
227306,65000000,163442937,2014,original
273895,20000000,66787908,2014,original
265177,4900000,3494070,2014,original
255343,17000000,0,2014,original
175112,0,20300000,2014,original
228970,15000000,52501541,2014,original
76649,130000000,117831631,2014,original
207933,0,0,2014,original
239563,13000000,54837234,2014,original
136797,66000000,203277636,2014,original
286554,0,18612,2014,original
170687,60000000,108255770,2014,original
241254,18000000,266586800,2014,original
110416,0,857522,2014,original
253980,0,0,2014,original
242095,4000000,600896,2014,original
157825,0,0,2014,original
192102,28000000,0,2014,original
218836,50000000,151165787,2014,original
252178,0,1625847,2014,original
171372,0,645186,2014,original
244506,1000000,0,2014,original
136835,13200000,53830415,2014,original
256274,5000000,40100000,2014,original
277547,0,0,2014,original
271674,15000000,9104716,2014,original
192149,0,4507463,2014,original
187596,15000000,59209,2014,original
250546,6500000,255273813,2014,original
100241,65000000,71154592,2014,original
225565,8000000,26049082,2014,original
192132,0,0,2014,original
254473,28000000,68896829,2014,original
242224,2000000,6676471,2014,original
286519,0,0,2014,original
164251,0,176391,2014,original
244772,0,5284309,2014,original
244264,0,0,2014,original
241848,5000000,2367161,2014,original
188166,0,258384,2014,original
171424,5000000,6833445,2014,original
192712,0,0,2014,original
218778,28000000,100654149,2014,original
239678,19800000,41296320,2014,original
264656,16000000,2429989,2014,original
294652,0,0,2014,original
327833,9000000,0,2014,original
230179,8500000,7500000,2014,original
231576,5500000,5483299,2014,original
244539,6700000,1430655,2014,original
283350,0,37151,2014,original
97370,13300000,5380251,2014,original
254375,0,1124445,2014,original
250657,0,0,2014,original
260202,0,0,2014,original
293299,0,0,2014,original
270302,0,2146041,2014,original
177047,2000000,48390,2014,original
276844,0,0,2014,original
226448,1000000,0,2014,original
193612,200000,17834867,2014,original
157849,15000000,31554855,2014,original
284296,0,25434291,2014,original
282813,6500000,13865435,2014,original
273271,0,0,2014,original
245906,0,111996,2014,original
246741,0,0,2014,original
276902,5000000,0,2014,original
254191,1000000,9318,2014,original
210479,2000000,4635300,2014,original
206821,0,0,2014,original
288158,1000000,26501323,2014,original
258750,0,0,2014,original
297608,0,0,2014,original
246403,2800000,1826705,2014,original
287426,0,0,2014,original
269173,0,0,2014,original
286521,6000000,1020921,2014,original
271714,0,28641776,2014,original
145221,0,0,2014,original
283227,0,0,2014,original
188207,70000000,61279452,2014,original
157851,0,1338365,2014,original
253235,30000000,25312387,2014,original
258805,0,0,2014,original
313867,0,0,2014,original
203739,0,0,2014,original
312791,3150000,0,2014,original
248504,0,0,2014,original
230266,5500000,5000000,2014,original
190469,2700000,0,2014,original
284537,0,0,2014,original
312526,0,0,2014,original
253254,0,8251,2014,original
235271,0,0,2014,original
298865,0,0,2014,original
252680,5000000,10429707,2014,original
251519,0,0,2014,original
275318,0,0,2014,original
249260,0,0,2014,original
215379,0,0,2014,original
242166,25000000,0,2014,original
313074,0,0,2014,original
286654,0,0,2014,original
284536,25000000,39171130,2014,original
270005,0,0,2014,original
209185,12700000,3430018,2014,original
282041,0,0,2014,original
265016,0,0,2014,original
254194,0,0,2014,original
253295,0,0,2014,original
82657,0,0,2014,original
236399,0,0,2014,original
270654,500000,15000000,2014,original
157424,0,0,2014,original
211076,0,0,2014,original
241843,0,0,2014,original
293894,0,0,2014,original
305091,0,0,2014,original
242090,0,0,2014,original
289416,0,0,2014,original
265010,0,0,2014,original
258284,0,0,2014,original
284284,0,0,2014,original
304336,0,0,2014,original
276488,0,0,2014,original
278774,0,0,2014,original
306650,0,0,2014,original
209269,0,0,2014,original
269100,0,0,2014,original
274820,0,0,2014,original
275619,0,0,2014,original
283589,0,0,2014,original
260001,0,8265,2014,original
253251,0,0,2014,original
270771,0,0,2014,original
249170,0,0,2014,original
209416,0,0,2014,original
262788,6000000,0,2014,original
258193,0,0,2014,original
281298,0,0,2014,original
264170,0,0,2014,original
294741,0,0,2014,original
250574,0,0,2014,original
261037,2000000,0,2014,original
268321,0,0,2014,original
286987,0,0,2014,original
197696,0,0,2014,original
262481,0,0,2014,original
251768,0,0,2014,original
146229,6900000,0,2014,original
266102,0,0,2014,original
248212,0,0,2014,original
294959,0,0,2014,original
278632,0,2710,2014,original
206192,0,0,2014,original
300467,0,0,2014,original
280922,0,0,2014,original
253270,0,0,2014,original
253283,0,0,2014,original
244580,0,0,2014,original
269711,0,0,2014,original
284711,0,0,2014,original
228108,0,0,2014,original
222649,0,0,2014,original
250761,0,0,2014,original
296626,0,0,2014,original
374430,0,0,2014,original
253287,0,0,2014,original
288154,1400000,0,2014,original
274899,0,0,2014,original
282297,117,0,2014,original
272602,0,0,2014,original
287935,18000000,0,2014,original
250551,0,0,2014,original
249926,0,0,2014,original
279828,0,0,2014,original
276137,0,0,2014,original
288463,0,0,2014,original
242083,1000000,0,2014,original
292483,0,0,2014,original
290336,0,0,2014,original
265018,0,0,2014,original
286372,3250000,0,2014,original
286256,0,0,2014,original
203819,0,4878242,2014,original
283322,0,5240,2014,original
298077,0,0,2014,original
298653,0,0,2014,original
11,11000000,775398007,1977,original
691,14000000,185438673,1977,original
11319,1200000,71215869,1977,original
703,4000000,38251425,1977,original
11114,10000000,0,1977,original
840,20000000,303788635,1977,original
5902,22000000,50750000,1977,original
14140,0,0,1977,original
25388,0,0,1977,original
11009,3500000,237113184,1977,original
12535,3400000,31063038,1977,original
17689,5500000,26414658,1977,original
10839,6000000,0,1977,original
11590,0,28000000,1977,original
19067,900000,0,1977,original
11586,14000000,30749142,1977,original
7227,6000000,30000000,1977,original
11834,0,0,1977,original
985,10000,7000000,1977,original
26842,0,0,1977,original
1362,3000000,0,1977,original
47914,0,0,1977,original
12707,6000000,14717854,1977,original
38985,22000000,12000000,1977,original
30315,500000,17000000,1977,original
16220,1200000,9000000,1977,original
10670,0,0,1977,original
12262,230000,25000000,1977,original
18775,0,0,1977,original
11598,600000,0,1977,original
26932,0,0,1977,original
20416,0,0,1977,original
42218,0,0,1977,original
64976,0,0,1977,original
18196,0,3,1977,original
29437,530000,0,1977,original
19995,237000000,2781505847,2009,original
16869,70000000,319131050,2009,original
12437,35000000,91327197,2009,original
767,250000000,933959197,2009,original
14160,175000000,731342744,2009,original
13475,150000000,385680446,2009,original
534,200000000,371353001,2009,original
17654,30000000,210819611,2009,original
10528,90000000,524028679,2009,original
19913,7500000,60722734,2009,original
8355,90000000,886686817,2009,original
18785,35000000,459270619,2009,original
13183,130000000,185258983,2009,original
14161,200000000,769653595,2009,original
12244,30000000,48428063,2009,original
13448,150000000,356613439,2009,original
10198,105000000,267045765,2009,original
22881,29000000,309208309,2009,original
19908,23600000,102391382,2009,original
14869,175000000,302469017,2009,original
18240,40000000,317375031,2009,original
20943,38000000,205298907,2009,original
10315,40000000,46471023,2009,original
14836,60000000,124596398,2009,original
18360,150000000,413106170,2009,original
16996,20000000,136267476,2009,original
17979,200000000,325233863,2009,original
24122,0,0,2009,original
7980,65000000,93525586,2009,original
28178,16000000,47801389,2009,original
22803,53000000,126690726,2009,original
22825,30000000,33333531,2009,original
15092,20000000,34560577,2009,original
16871,30000000,90842646,2009,original
37707,26000000,0,2009,original
13811,50000000,155446362,2009,original
17431,5000000,9760104,2009,original
18487,100000000,150166126,2009,original
20048,40000000,108332743,2009,original
12556,0,102223269,2009,original
18501,50000000,40828540,2009,original
19899,70000000,171844840,2009,original
7445,26000000,43318349,2009,original
24469,3000000,2357852,2009,original
24803,40000000,129540499,2009,original
28211,15000000,8459458,2009,original
11322,80000000,214104620,2009,original
19994,16000000,31556061,2009,original
21208,20000000,41596251,2009,original
23706,15000000,40105542,2009,original
19912,40000000,186167139,2009,original
23398,75000000,443140005,2009,original
36419,4500000,3606395,2009,original
10521,30000000,114663461,2009,original
25793,10000000,63647833,2009,original
16995,60000000,87784194,2009,original
13836,50000000,106303988,2009,original
28355,27000000,29000000,2009,original
18947,50000000,36348784,2009,original
19901,20000000,51416464,2009,original
24420,39000000,101229792,2009,original
13532,0,948753,2009,original
17609,11000000,791867,2009,original
25643,18000000,36133014,2009,original
13455,38000000,45465299,2009,original
26390,17000000,29536299,2009,original
18320,35000000,27409889,2009,original
12573,7000000,31430334,2009,original
19918,0,12032983,2009,original
14254,0,41624046,2009,original
17740,0,0,2009,original
8952,13000000,10652035,2009,original
34653,7000000,0,2009,original
17134,20000000,17280326,2009,original
20453,9000000,70000000,2009,original
8373,150000000,836297228,2009,original
10313,24000000,68729358,2009,original
19265,15000000,0,2009,original
22832,40000000,60462347,2009,original
23367,20000000,5210988,2009,original
16523,100000000,100086793,2009,original
28891,500000,0,2009,original
16258,0,0,2009,original
19840,18000000,0,2009,original
22954,60000000,122233971,2009,original
16866,70000000,104945765,2009,original
18781,0,77527732,2009,original
26123,0,0,2009,original
24056,8000000,0,2009,original
17610,60000000,62357900,2009,original
38448,12000000,1644755,2009,original
36970,0,19406406,2009,original
14435,15000000,100734718,2009,original
62320,0,0,2009,original
22949,35000000,92219310,2009,original
26428,70000000,39041505,2009,original
24238,8000000,0,2009,original
22821,8000000,10629321,2009,original
11699,25000000,10589102,2009,original
8054,30000000,61808775,2009,original
4597,20000000,22942221,2009,original
25769,0,5802422,2009,original
30432,10000000,0,2009,original
24418,40000000,28169671,2009,original
15257,0,0,2009,original
12834,9000000,985117,2009,original
24684,7500000,26096852,2009,original
39414,0,0,2009,original
22947,25000000,163670000,2009,original
26466,12000000,0,2009,original
28510,14000000,875386,2009,original
13804,85000000,363164265,2009,original
22074,20000000,17436509,2009,original
24150,15000000,39421467,2009,original
38842,22000000,0,2009,original
18126,35000000,155545279,2009,original
15357,15000000,8786375,2009,original
20856,45000000,57881056,2009,original
34480,0,0,2009,original
21407,3400000,9444018,2009,original
29483,4300000,0,2009,original
22824,10000000,42333295,2009,original
36691,15000000,5024782,2009,original
35052,0,0,2009,original
71883,0,0,2009,original
38542,800000,867714,2009,original
53729,3500000,0,2009,original
22855,0,0,2009,original
13975,0,0,2009,original
26920,0,0,2009,original
16614,9500000,17164377,2009,original
12569,8000000,10848783,2009,original
10197,80000000,53825515,2009,original
28677,6300000,0,2009,original
19255,17000000,14899417,2009,original
23049,17000000,20455276,2009,original
10024,30000000,95714875,2009,original
23128,0,1162422,2009,original
17332,60000000,31720158,2009,original
278604,0,0,2009,original
13207,19000000,91379051,2009,original
34003,0,0,2009,original
19794,0,0,2009,original
15189,35000000,73034460,2009,original
25968,9000000,0,2009,original
29917,0,0,2009,original
11928,15000000,113221,2009,original
25754,4500000,0,2009,original
26583,10000000,0,2009,original
18238,0,0,2009,original
36800,5060730,0,2009,original
19833,0,6149791,2009,original
13576,60000000,0,2009,original
32868,0,0,2009,original
52799,0,0,2009,original
26035,0,0,2009,original
32985,45000000,7810000,2009,original
17577,10000000,0,2009,original
2080,150000000,341131793,2009,original
14141,0,0,2009,original
33974,10000000,0,2009,original
17532,4000000,4100000,2009,original
28053,6000000,6670712,2009,original
26963,0,0,2009,original
8915,40000000,19258519,2009,original
33997,0,44348,2009,original
24480,0,0,2009,original
36939,0,0,2009,original
14536,8000000,29010817,2009,original
12404,25000000,2336172,2009,original
19556,0,0,2009,original
4475,0,0,2009,original
26722,0,0,2009,original
22820,10000000,0,2009,original
16335,10000000,0,2009,original
37169,2011799,0,2009,original
14164,100000000,0,2009,original
8316,8500000,0,2009,original
5937,20000000,0,2009,original
24051,5000000,0,2009,original
25983,0,0,2009,original
79896,0,0,2009,original
33511,0,0,2009,original
19458,0,0,2009,original
26820,0,2479538,2009,original
27989,0,0,2009,original
20178,10000000,295750,2009,original
17680,1700000,1007962,2009,original
26588,0,0,2009,original
2325,0,0,2009,original
101907,0,0,2009,original
42556,0,0,2009,original
36123,0,0,2009,original
33806,0,0,2009,original
25704,15000000,6405245,2009,original
14410,0,43051547,2009,original
46420,0,0,2009,original
26171,21000000,0,2009,original
25196,7000000,39462438,2009,original
23173,0,0,2009,original
23127,0,0,2009,original
29919,0,0,2009,original
52034,0,0,2009,original
22681,1500000,0,2009,original
30128,7000000,1429299,2009,original
22492,0,1896244,2009,original
18759,0,0,2009,original
18480,42000000,0,2009,original
26736,0,0,2009,original
15060,0,0,2009,original
44571,12000000,0,2009,original
38087,0,0,2009,original
1977,5000000,38610009,2009,original
26032,0,0,2009,original
133365,0,0,2009,original
29150,250000,232732,2009,original
220903,0,0,2009,original
33870,25000000,20719451,2009,original
27370,0,0,2009,original
21641,10000000,0,2009,original
28227,0,0,2009,original
43065,0,0,2009,original
44750,0,0,2009,original
21474,0,0,2009,original
31160,0,0,2009,original
15004,0,0,2009,original
60366,3500,0,2009,original
27205,160000000,825500000,2010,original
10138,200000000,623933331,2010,original
12155,200000000,1025467110,2010,original
44214,13000000,327803731,2010,original
12444,250000000,954305868,2010,original
20352,69000000,543513985,2010,original
27578,80000000,274470394,2010,original
10191,165000000,494878759,2010,original
11324,80000000,294804195,2010,original
20526,170000000,400062763,2010,original
38757,260000000,591794936,2010,original
10193,200000000,1063171911,2010,original
27576,110000000,293329073,2010,original
44115,18000000,35692920,2010,original
37735,8000000,74952305,2010,original
10140,155000000,415686217,2010,original
23483,28000000,96188903,2010,original
37710,100000000,278346189,2010,original
9543,150000000,335154643,2010,original
20662,200000000,310669540,2010,original
44264,38000000,252276927,2010,original
18823,125000000,232713139,2010,original
27022,150000000,215283742,2010,original
37056,30000000,0,2010,original
37799,40000000,224920315,2010,original
22538,60000000,47664559,2010,original
39451,100000000,310650585,2010,original
34851,40000000,126248813,2010,original
32657,95000000,226497209,2010,original
22971,25000000,114977104,2010,original
34544,110000000,177238796,2010,original
39514,58000000,71664962,2010,original
23631,20000000,31327899,2010,original
38365,80000000,271430189,2010,original
20504,80000000,157107755,2010,original
35056,55000000,152263880,2010,original
23168,37000000,154026136,2010,original
23169,20000000,0,2010,original
38055,130000000,321885765,2010,original
10196,150000000,318502923,2010,original
27581,100000000,170432927,2010,original
42941,0,0,2010,original
45269,15000000,414211549,2010,original
43347,30000000,102820008,2010,original
49009,30000000,20348249,2010,original
23830,7000000,7644937,2010,original
37834,117000000,261930431,2010,original
38234,3000000,0,2010,original
38167,60000000,204594016,2010,original
46705,1000000,12355734,2010,original
25195,19000000,29922472,2010,original
34806,35000000,77477008,2010,original
37950,44000000,48190704,2010,original
41210,19000000,49830607,2010,original
27586,10000000,2995811,2010,original
32856,52000000,216485654,2010,original
46261,25000000,36993168,2010,original
44683,0,0,2010,original
41439,20000000,136150434,2010,original
41733,65000000,211780824,2010,original
44147,8000000,3453043,2010,original
26389,52000000,52615806,2010,original
11439,45000000,60222298,2010,original
43923,8000000,6491240,2010,original
43539,30000000,51148651,2010,original
45317,25000000,9190869,2010,original
46838,0,0,2010,original
20533,47000000,10539000,2010,original
40264,20000000,80547866,2010,original
44639,2000000,7871522,2010,original
22894,26000000,67918658,2010,original
35019,35000000,93246388,2010,original
23048,36000000,64572262,2010,original
41402,20000000,24145613,2010,original
43949,14000000,1755212,2010,original
38073,32000000,42045846,2010,original
41436,3000000,177512032,2010,original
42188,15000000,9455232,2010,original
40662,0,6629178,2010,original
27579,20000000,65464324,2010,original
23742,30000000,55583804,2010,original
101669,11000000,0,2010,original
43933,500000,4242978,2010,original
59468,0,4430765,2010,original
38408,38000000,105610124,2010,original
23759,12000000,6814789,2010,original
55347,3200000,5332926,2010,original
41505,22000000,851517,2010,original
44113,22000000,9479718,2010,original
33217,15000000,75700498,2010,original
43947,2000000,572809,2010,original
43593,24000000,83188165,2010,original
38358,1800000,67738090,2010,original
23023,48000000,112462508,2010,original
39285,0,0,2010,original
38363,22000000,24188922,2010,original
45657,10000000,498974,2010,original
30675,0,7000000,2010,original
26388,1987650,19152480,2010,original
38778,69000000,86387857,2010,original
13477,0,36699403,2010,original
39781,4000000,34705850,2010,original
42684,10000000,66821036,2010,original
48289,20000000,45636368,2010,original
38199,15000000,0,2010,original
39013,2000000,13831503,2010,original
31900,0,0,2010,original
38843,0,0,2010,original
16290,20000000,0,2010,original
50479,0,0,2010,original
58496,0,8212430,2010,original
52208,0,0,2010,original
34016,20000000,49779728,2010,original
41215,0,265318,2010,original
48838,25000000,4644108,2010,original
60309,25000000,15478800,2010,original
44835,7000000,382946,2010,original
59490,0,6467348,2010,original
45569,0,0,2010,original
44363,0,3065860,2010,original
65760,0,0,2010,original
40247,3000000,0,2010,original
43434,18000000,871279,2010,original
50838,0,8020,2010,original
35690,0,0,2010,original
74997,0,0,2010,original
44009,8000000,18124262,2010,original
45658,5000000,2614773,2010,original
29427,20000000,54956140,2010,original
27585,5000000,5129058,2010,original
39210,8000000,0,2010,original
12819,20000000,39300000,2010,original
36950,0,0,2010,original
40205,0,0,2010,original
35558,0,0,2010,original
41515,80000000,201584141,2010,original
45162,3500000,0,2010,original
45132,2500000,324138,2010,original
44638,20000000,346594,2010,original
45013,5800000,0,2010,original
48392,4466000,0,2010,original
51736,0,0,2010,original
46198,1400000,0,2010,original
12685,10000000,0,2010,original
45272,15000000,20529194,2010,original
30061,0,0,2010,original
39452,0,4790751,2010,original
46934,0,850994,2010,original
43930,27000000,16504936,2010,original
33107,0,0,2010,original
367186,0,0,2010,original
278427,0,0,2010,original
46837,0,539957,2010,original
31007,0,42145,2010,original
44716,15000000,0,2010,original
71622,0,0,2010,original
84520,0,0,2010,original
89704,0,338987,2010,original
50090,0,0,2010,original
46829,30000000,8454301,2010,original
55061,0,693181,2010,original
75311,0,0,2010,original
12201,80000000,74901339,2010,original
44678,0,0,2010,original
49787,0,0,2010,original
70695,4000000,55125,2010,original
51409,0,0,2010,original
47559,0,0,2010,original
49350,0,0,2010,original
43935,20000000,4634062,2010,original
38568,30000,617000,2010,original
43942,3000000,103735,2010,original
47607,65000,0,2010,original
55215,2500000,0,2010,original
41827,0,0,2010,original
39312,0,1422910,2010,original
46528,425000000,11087569,2010,original
44992,0,0,2010,original
59437,0,63931,2010,original
56272,0,10,2010,original
12645,10000000,55089,2010,original
39681,0,0,2010,original
62728,0,0,2010,original
36801,0,0,2010,original
42918,0,178174,2010,original
55785,0,0,2010,original
59435,0,1279,2010,original
46689,1500000,187716,2010,original
34583,0,0,2010,original
52454,0,0,2010,original
45556,5000000,0,2010,original
44944,0,37000000,2010,original
39440,0,0,2010,original
56812,7000000,3218666,2010,original
47763,0,0,2010,original
49958,0,0,2010,original
55632,0,10967,2010,original
46020,0,0,2010,original
51794,12000000,0,2010,original
57120,0,876302,2010,original
52333,0,0,2010,original
46138,7200000,0,2010,original
74471,0,0,2010,original
38033,0,0,2010,original
41120,0,0,2010,original
66195,0,14870,2010,original
43922,0,0,2010,original
52850,0,0,2010,original
35791,60000000,296221663,2010,original
62592,0,0,2010,original
50037,1100000,0,2010,original
35691,0,0,2010,original
43552,10000000,1068682,2010,original
40663,0,0,2010,original
42966,10,0,2010,original
55244,0,1339650,2010,original
40777,0,0,2010,original
58107,0,0,2010,original
39356,3,43,2010,original
550,63000000,100853753,1999,original
603,63000000,463517383,1999,original
14,15000000,356296601,1999,original
1893,115000000,924317558,1999,original
564,80000000,415885488,1999,original
497,60000000,284600000,1999,original
745,40000000,672806292,1999,original
36643,135000000,361832400,1999,original
796,10500000,75902208,1999,original
37135,0,0,1999,original
2105,11000000,235483004,1999,original
1844,66000000,212404396,1999,original
863,90000000,485015179,1999,original
4951,16000000,53478166,1999,original
509,42000000,363889678,1999,original
817,33000000,310940086,1999,original
226,2000000,11540607,1999,original
9008,90000000,60289912,1999,original
345,65000000,162091208,1999,original
492,13000000,22863596,1999,original
10137,133000000,300135367,1999,original
1911,160000000,61698899,1999,original
9946,100000000,211989043,1999,original
1715,24000000,88545092,1999,original
8914,60000000,73648228,1999,original
9473,21000000,0,1999,original
4806,70000000,309457509,1999,original
10314,10000000,103166989,1999,original
10398,70000000,177841558,1999,original
8374,6000000,30471,1999,original
1542,10000000,12827813,1999,original
1443,6000000,10409377,1999,original
2277,100000000,93700000,1999,original
2667,25000,248000000,1999,original
622,38000000,58401898,1999,original
10400,50000000,73956241,1999,original
1090,16000000,18564088,1999,original
9032,34200000,234801895,1999,original
8649,32000000,0,1999,original
8224,40000000,96618699,1999,original
1832,10000000,30652890,1999,original
3558,40000000,0,1999,original
11618,80000000,91188905,1999,original
1641,75000000,93888180,1999,original
11374,80000000,0,1999,original
10207,80000000,118880016,1999,original
2275,60000000,149705852,1999,original
10307,29000000,50041732,1999,original
9451,0,0,1999,original
334,37000000,48451803,1999,original
9423,75000000,14010690,1999,original
1213,40000000,128798265,1999,original
9825,27000000,56870414,1999,original
9781,34000000,4217115,1999,original
9824,68000000,29762011,1999,original
4816,0,0,1999,original
49948,80000000,90874570,1999,original
9430,6500000,28451622,1999,original
11355,25000000,84565230,1999,original
12117,80,0,1999,original
13466,0,0,1999,original
6415,75000000,108000000,1999,original
17707,25000000,13000000,1999,original
26177,0,0,1999,original
12095,5000000,0,1999,original
913,48000000,124305181,1999,original
12618,64000000,74608570,1999,original
1946,15000000,2856712,1999,original
20024,23000000,10827816,1999,original
11001,65000000,117758500,1999,original
7341,21000000,17762705,1999,original
1073,21500000,0,1999,original
10563,20000000,0,1999,original
9455,25000000,15156200,1999,original
1439,75000000,0,1999,original
12524,0,0,1999,original
41586,0,0,1999,original
10154,0,0,1999,original
12485,0,0,1999,original
11944,20000000,0,1999,original
10213,5000000,0,1999,original
6522,80000000,73345029,1999,original
2900,75000000,19598588,1999,original
10210,11000000,0,1999,original
10388,10000000,3193102,1999,original
10397,25,13,1999,original
12220,50000000,58900031,1999,original
11119,11000000,0,1999,original
404,10000000,0,1999,original
10402,17000000,65535067,1999,original
6552,25000000,4152230,1999,original
9563,55000000,100230832,1999,original
10908,15000000,0,1999,original
11129,600000,4000000,1999,original
11353,55000000,0,1999,original
10342,13000000,8946237,1999,original
13787,0,0,1999,original
10279,0,0,1999,original
14709,0,0,1999,original
10350,30000000,0,1999,original
20770,0,0,1999,original
10354,0,0,1999,original
3293,0,0,1999,original
10490,10000000,10571408,1999,original
9684,0,0,1999,original
10219,0,0,1999,original
16172,6000000,4398989,1999,original
13428,0,0,1999,original
11779,0,0,1999,original
10390,50000000,0,1999,original
15256,6000000,6852450,1999,original
10212,12000000,0,1999,original
9465,10000000,0,1999,original
14242,0,0,1999,original
10047,60000000,66976317,1999,original
22509,0,0,1999,original
815,23000000,0,1999,original
18212,0,0,1999,original
18892,3000000,3076820,1999,original
10496,0,0,1999,original
46435,0,0,1999,original
10916,0,0,1999,original
14578,7000000,7292175,1999,original
54004,0,0,1999,original
5319,0,0,1999,original
28902,0,0,1999,original
14484,0,239894,1999,original
16508,0,0,1999,original
1812,450000,2049595,1999,original
83965,0,0,1999,original
10557,3800000,28200000,1999,original
10368,12000000,21001563,1999,original
34513,0,0,1999,original
120,93000000,871368364,2001,original
671,125000000,976475550,2001,original
1018,15000000,20117339,2001,original
141,6000000,1270522,2001,original
585,115000000,562816256,2001,original
644,100000000,235926552,2001,original
808,60000000,484409218,2001,original
634,25000000,281929795,2001,original
161,85000000,450717150,2001,original
676,140000000,449220945,2001,original
10865,120000000,186053725,2001,original
1995,115000000,274703340,2001,original
453,60000000,313542341,2001,original
2770,30000000,287553595,2001,original
9880,37000000,165335153,2001,original
824,52500000,179213434,2001,original
869,100000000,362211740,2001,original
9428,21000000,71441250,2001,original
4133,53000000,83282296,2001,original
855,92000000,172989651,2001,original
8835,18000000,141774679,2001,original
9476,65000000,117487473,2001,original
9398,28000000,60780981,2001,original
11397,16000000,66468332,2001,original
2034,45000000,104876233,2001,original
1933,17000000,209947037,2001,original
12589,25000000,80936232,2001,original
2294,22000000,33788161,2001,original
9778,28000000,77516304,2001,original
9705,102000000,147080413,2001,original
9889,40000000,141069860,2001,original
18269,0,0,2001,original
9989,30000000,17833000,2001,original
2114,137000000,85131830,2001,original
9081,0,3176880,2001,original
2057,42000000,35402320,2001,original
10808,70000000,176104344,2001,original
8007,40000000,91753202,2001,original
8922,10000000,59217789,2001,original
11232,0,0,2001,original
11467,0,0,2001,original
39939,3000000,18492362,2001,original
2018,35000000,94728529,2001,original
9896,48000000,85498534,2001,original
11470,11000000,16000000,2001,original
10866,23000000,36642838,2001,original
10950,22000000,40270895,2001,original
467,0,0,2001,original
10829,0,0,2001,original
12508,57000000,16991902,2001,original
167,48000000,50315140,2001,original
12658,23000000,0,2001,original
12103,50000000,100020092,2001,original
9378,0,0,2001,original
12149,11000000,13110448,2001,original
11457,18000000,0,2001,original
6440,0,0,2001,original
11313,31000000,24185781,2001,original
1548,0,0,2001,original
2176,30000000,23619609,2001,original
2749,60000000,56359980,2001,original
11065,0,16017403,2001,original
9397,80000000,98376292,2001,original
8489,107000000,87713825,2001,original
331214,0,125000000,2001,original
10972,1500000,373967,2001,original
11371,68000000,71069884,2001,original
1365,4000000,44909486,2001,original
10956,17700000,30987695,2001,original
2575,21000000,28008462,2001,original
8386,12000000,31155435,2001,original
11086,72000000,37317558,2001,original
12138,62000000,18720175,2001,original
23949,100000,490475,2001,original
10016,28000000,14010832,2001,original
10878,22000000,19351569,2001,original
11091,48000000,35743308,2001,original
10706,10000000,0,2001,original
10778,0,0,2001,original
9104,15000000,0,2001,original
10491,0,15705007,2001,original
9799,38000000,207283925,2001,original
441,6000000,705308,2001,original
9517,0,480811,2001,original
59940,0,0,2001,original
1999,1700000,0,2001,original
10054,35000000,147934180,2001,original
5955,35000000,29400000,2001,original
13403,0,0,2001,original
11090,22000000,84772742,2001,original
7501,15000000,12000000,2001,original
56715,0,0,2001,original
10691,13000000,16929123,2001,original
16229,0,0,2001,original
28171,0,0,2001,original
10477,94000000,54744738,2001,original
14369,24000000,14782676,2001,original
11845,0,0,2001,original
27601,500000,0,2001,original
5764,0,0,2001,original
13496,35000000,13678913,2001,original
9740,87000000,351692268,2001,original
11456,75000000,54249294,2001,original
19405,10000000,44460850,2001,original
26290,0,0,2001,original
9523,0,0,2001,original
12660,0,741394,2001,original
26602,34000000,19693891,2001,original
10984,0,0,2001,original
11088,35000000,0,2001,original
4012,1500000,416925,2001,original
16550,0,0,2001,original
18976,0,0,2001,original
10615,0,0,2001,original
12312,38000000,0,2001,original
1783,0,0,2001,original
11889,0,0,2001,original
11469,0,0,2001,original
9648,0,0,2001,original
26976,0,0,2001,original
